Mon	B	Mod	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	Comments
321	a	#42	0	5	10	15	20	25	30	35	40	45	50	Gnoll Shaman Curse post-attack 5%/Rank
322	A	+	0	1	2	2	4	5	7	7	9	11	12	Mirage Dragon: Attack R1/R2/R4/R5/R6/R8/R9/R10
322	D	+	0	1	1	3	3	5	5	7	7	8	9	Mirage Dragon: Defense R1/R3/R5/R7/R9/R10
322	M	+	0	1	3	4	4	5	7	7	9	9	9	Mirage Dragon: Max. Damage R1/R2/R3/R5/R6/R8
322	m	+	0	1	2	3	4	5	5	7	7	8	10	Mirage Dragon: Min. Dmg R1/R2/R3/R4/R5/R7/R9/R10
322	S	+	0	0	0	0	1	1	2	2	2	2	3	Mirage Dragon: Speed R4/R6/R10
322	l	#26	1	5	10	15	20	25	25	30	30	35	35	Mirage Dragon: Summon Clones of Mirage Dragon
322	l	#82	0	0	0	0	0	0	15	20	25	30	35	Mirage Dragon: Summon Clones of Mirage Dragon
323	A	+	0	1	2	2	4	5	7	7	9	11	12	Mirror Dragon: Attack R1/R2/R4/R5/R6/R8/R9/R10
323	D	+	0	1	1	3	3	5	5	7	7	8	9	Mirror Dragon: Defense R1/R3/R5/R7/R9/R10
323	M	+	0	1	3	4	4	5	7	7	9	9	9	Mirror Dragon: Max. Damage R1/R2/R3/R5/R6/R8
323	m	+	0	1	2	3	4	5	5	7	7	8	10	Mirror Dragon: Min. Dmg R1/R2/R3/R4/R5/R7/R9/R10
323	S	+	0	0	0	0	1	1	2	2	2	2	3	Mirror Dragon: Speed R4/R6/R10
323	U	#83	1	5	10	15	20	25	25	30	30	35	35	Mirror Dragon: Summon Clones of Mirage Dragon
323	U	#27	0	0	0	0	0	0	15	20	25	30	35	Mirror Dragon: Summon Clones of Mirage Dragon
324	w	D	1	1	1	1	1	1	1	1	1	1	1	Mithril Golem: Immune to Direct Damage Spells R7
325	S	+	0	0	0	0	1	1	2	2	2	2	3	Shadow Dragon: Speed R4/R6/R10
325	F	=	0	0	0	0	0	0	0	0	0	0	1	Shadow Dragon: Fear R5
326	S	+	0	0	0	0	1	1	1	1	1	1	1	Lizard Soldier: Speed R4
326	e	=	0	5	10	15	20	25	30	35	40	45	50	Lizard Soldier: Death Blow 5%/Rank
327	D	+	0	1	1	2	2	3	3	4	4	4	4	Slithzerikai: Defense R1/R3/R5/R7
327	S	+	0	0	1	1	2	2	3	3	4	4	5	Slithzerikai: Speed R2/R4/R6/R8/R10
327	d	+	0	4	8	12	16	20	24	28	32	36	40	Slithzerikai: Defending Bonus +4/Rank
328	A	+	0	0	1	1	1	1	2	2	3	3	3	Sacred Elf: Attack R2/R6/R8
328	D	+	0	0	0	1	1	1	1	1	1	1	1	Sacred Elf: Defense R3
328	M	+	0	1	1	1	1	2	2	2	2	2	2	Sacred Elf: Max. Damage R1/R5
328	m	+	0	0	0	0	0	1	1	1	1	2	2	Sacred Elf: Min. Damage R5/R9
328	S	+	0	0	0	0	1	1	1	1	1	1	2	Sacred Elf: Speed R4/R10
328	f	S	0	0	0	0	0	0	0	0	0	0	1	Sacred Elf: Shooter R6
328	O	+	0	0	0	0	0	0	2	4	6	8	10	Sacred Elf: Shots R6/R8/R9/R10
329	S	+	0	0	0	0	1	1	1	1	1	1	1	Ghoul: Speed R4
329	c	#73	0	8	16	24	32	40	48	56	64	72	80	Ghoul: Disease +8%/Rank
329	w	1	0	0	0	0	0	0	0	0	0	0	1	Ghoul: Immune to Hostile L1 Spells R5
330	S	+	0	0	0	0	1	1	2	2	2	2	3	Crimson Dragon: Speed R4/R6/R10
330	h	#132	5	7	9	11	13	15	17	19	21	23	25	Crimson Dragon: Hatred Dmg-Azure +20%/Rank
