Mon	B	Mod	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	Comments
224	f	D	2	2	2	2	2	2	2	1	1	1	1	Red Bones Dragon: Double Strike R7
224	w	F	0	0	0	1	1	1	1	1	1	1	1	Red Bones Dragon: Immune to Hostile Fire Spells R3
224	w	W	0	0	0	0	0	1	1	1	1	1	1	Red Bones Dragon: Immune to Hostile Water Spells R5
224	w	A	0	0	0	0	0	0	0	1	1	1	1	Red Bones Dragon: Immune to Hostile Air Spells R7
224	w	E	0	0	0	0	0	0	0	0	0	1	1	Red Bones Dragon: Immune to Hostile Earth Spells R9
224	c	#75	0	8	16	24	32	40	48	56	64	72	80	Red Bones Dragon: Aging +8%/Rank
225	S	+	0	0	0	0	1	1	1	1	1	1	1	Phosforous Troglodyte: Speed R4
225	c	#54	0	3	6	9	12	15	18	21	24	27	30	Phosforous Troglodyte: Slow on hit 3%/Rank
225	h	#118	0	1	1	2	2	3	3	4	4	5	6	Phosforous Troglodyte: Hatred Dmg-Pixie
225	h	#119	0	1	1	2	2	3	3	4	4	5	6	Phosforous Troglodyte: Hatred Dmg-Sprite
225	h	#246	0	1	1	2	2	3	3	4	4	5	6	Phosforous Troglodyte: Hatred Dmg-Fairy
225	w	F	0	0	0	0	0	0	0	1	1	1	1	Phosforous Troglodyte: Immune to Hostile Fire Spells R7
226	S	+	0	0	0	0	1	1	1	1	1	1	2	Monstrous Eye: Speed R4/R10
226	c	#60	0	3	5	7	10	13	15	18	20	23	25	Monstrous Eye: Hypnotize 5%/Rank
226	o	+	0	0	0	0	0	0	0	1	1	1	1	Monstrous Eye: No Obstacle Penalty R7
226	w	m	0	0	0	0	0	0	0	1	1	1	1	Monstrous Eye: Immune to Hostile Mind Spells R7
227	S	+	0	0	0	0	1	1	1	1	1	1	2	Harpy Sanguinary: Speed R4/R10
227	s	#51	0	0	0	0	1	1	1	2	2	2	2	Harpy Sanguinary: Fortune R4/R7
227	c	#42	0	5	10	15	20	25	30	35	40	45	50	Harpy Sanguinary: Curse 5%/Rank
228	S	+	0	0	0	0	1	1	1	1	1	1	2	Medusa Empress: Speed R4/R10
228	a	#70	0	0	0	5	5	10	10	15	20	25	30	Medusa Empress: Petrify bonus R3/R5/R7/R8/R9/R10
228	O	+	0	1	1	1	2	2	2	3	3	3	4	Medusa Empress: Extra Shots +1/Three Ranks, +1 R10
228	i	+	0	0	0	0	0	0	0	1	1	1	1	Medusa Empress: No Range Penalty R7
229	S	+	0	0	0	0	1	1	1	1	1	1	2	Black Minotaur: Speed R4/R10
229	f	R	2	2	2	2	2	2	2	2	1	1	1	Black Minotaur: No Retaliation R8
229	b	=	0	4	8	12	16	20	24	28	32	36	40	Black Minotaur: Reduces Enemy Defence 4%/Rank
229	e	+	0	3	6	9	12	15	18	21	24	27	30	Black Minotaur King: Double Damage Death Blow 3%/Rank
230	R	+	0	0	0	0	0	1	1	1	1	1	2	Chimera: Extra Retaliations R5/R10
230	c	#71	0	5	10	15	20	25	30	35	40	45	50	Chimera: Poison 5%/Rank
230	S	+	0	0	0	0	1	1	2	2	2	2	3	Chimera: Speed R4/R6/R10
230	a	#74	0	0	0	0	0	5	5	10	10	15	20	Chimera: Paralyze bonus R5/R7/R9/R10
230	c	#80	0	5	10	15	20	25	30	35	40	45	50	Chimera: Acid Breath 5%/Rank
231	S	+	0	0	0	0	1	1	2	2	2	2	3	Abyss Dragon: Speed R4/R6/R10
231	c	#78	0	5	10	15	20	25	30	35	40	45	50	Abyss Dragon: Dispel Beneficial 5%/Rank
231	w	0	0	0	0	0	0	0	0	0	1	1	1	Abyss Dragon: No Immunity to Friendly Spells R8
231	h	#152	5	6	7	8	9	10	12	14	16	18	20	Abyss Dragon: Hatred Dmg-Lord of Thunder
231	h	#212	5	6	7	8	9	10	12	14	16	18	20	Abyss Dragon: Hatred Dmg-Guardian of Zeus
231	K	#59	0	3	6	9	12	15	18	21	24	27	30	Abyss Dragon: Berserk on hit 3%/Rank
231	a	#62	0	0	0	0	0	0	100	100	100	100	100	Abyss Dragon: Blind bonus
232	S	+	0	0	0	0	1	1	1	1	1	1	2	Hobgoblin Overlord: Speed R4/R10
232	h	#16	0	1	2	3	4	5	5	5	5	5	5	Hobgoblin Overlord: Hatred Dmg-Dwarf
232	h	#17	0	1	2	3	4	5	5	5	5	5	5	Hobgoblin Overlord: Hatred Dmg-Battle Dwarf
232	h	#203	0	1	2	3	4	5	5	5	5	5	5	Hobgoblin Overlord: Hatred Dmg-Battle Dwarf
232	f	R	2	2	2	2	2	2	2	2	1	1	1	Hobgoblin Overlord: No Retaliation R8
233	S	+	0	0	0	0	1	1	1	1	1	1	2	Raider: Speed R4/R10
233	f	R	2	2	2	2	2	2	2	1	1	1	1	Raider: No Retaliation R7
234	S	+	0	0	0	0	1	1	1	1	1	1	1	Orc Leader: Speed R4
234	i	=	0	0	0	0	0	0	0	0	0	1	1	Orc Leader: No Range Penalty R9
234	h	#18	0	1	2	3	4	5	5	5	5	5	5	Orc Leader: Hatred Dmg-Wood Elf
234	h	#19	0	1	2	3	4	5	5	5	5	5	5	Orc Leader: Hatred Dmg-Grand Elf
234	h	#204	0	1	2	3	4	5	5	5	5	5	5	Orc Leader: Hatred Dmg-Elf Sacred
235	S	+	0	0	0	0	1	1	1	1	1	1	1	Elder Ogre: Speed R4
235	L	#74	0	2	5	7	10	12	15	17	20	22	25	Elder Ogre: Deflect 75% dmg. 2.5%/Rank to 25%
235	p	#43	0	0	0	4	7	10	13	16	19	22	25	Elder Ogre: Mass Bloodlust pre-attack 3%/Rank R3
235	e	=	0	0	0	4	8	12	16	20	24	28	35	Elder Ogre: Double Damage Death Blow (35% at R10)
235	f	D	2	2	2	2	2	2	2	1	1	1	1	Elder Ogre: Double Strike R7
236	r	#100	0	9	18	27	36	45	54	63	72	81	90	Lightningbird: Regeneration 9HP/Rank
236	a	#19	0	5	10	15	20	25	30	35	40	45	50	Lightningbird: Chain Lightning 5%/Rank
236	S	+	0	0	0	0	1	1	2	2	2	2	3	Lightningbird: Speed R4/R6/R10
236	w	A	1	1	1	1	1	1	1	1	1	1	1	Lightningbird: Immune to Hostile Air Spells R5
237	S	+	0	0	0	0	1	1	1	1	1	1	2	Centamoth Thrower: Speed R4/R10
237	o	=	0	0	0	0	0	1	1	1	1	1	1	Centamoth Thrower: No Obstacle Penalty R5
237	i	=	0	0	0	0	0	0	0	1	1	1	1	Centamoth Thrower: No Range Penalty R7
237	p	#14	5	10	15	20	25	30	35	40	45	50	50	Centamoth Thrower: Earthquake pre-attack 5%/Rank to 95%
237	f	D	2	2	2	2	2	2	2	2	2	1	1	Centamoth Thrower: Double Strike R9
238	f	D	2	2	2	2	2	2	2	1	1	1	1	Spectral Behemoth: Double Attack R7
238	w	E	0	0	0	0	0	1	1	1	1	1	1	Spectral Behemoth: Immune to Hostile Earth Spells R5
238	S	+	0	0	0	2	3	3	4	4	4	4	5	Spectral Behemoth: +2 Extra Speed R3/R4/R6/R10
238	w	D	0	0	0	0	0	0	0	1	1	1	1	Spectral Behemoth: Immune to Direct Damage Spells R7
239	S	+	0	0	0	0	1	1	1	1	1	1	1	Centagnoll: Speed R4
239	s	#49	0	0	0	0	0	1	1	1	1	2	2	Centagnoll: Mirth R5/R9
239	h	#14	0	2	4	6	8	10	12	14	16	18	20	Centagnoll: Hatred Dmg-Centaur
239	h	#15	0	2	4	6	8	10	12	14	16	18	20	Centagnoll: Hatred Dmg-Centaur Captain
239	f	D	2	2	2	2	2	1	1	1	1	1	1	Centagnoll: Double Attack R5
240	S	+	0	0	0	0	1	1	1	1	1	1	1	Elite Lizard: Speed R4
240	o	=	0	0	0	1	1	1	1	1	1	1	1	Elite Lizard: No Obstacle Penalty R3
240	b	=	0	4	8	12	16	20	24	28	32	36	40	Elite Lizard Reduce Defense 4%/Rank
240	i	=	0	0	0	0	0	0	0	0	0	1	1	Elite Lizard: No Range Penalty R9
240	f	s	0	0	0	0	0	0	0	0	1	1	1	Elite Lizard: Unblockable Shooter R8
241	H	+	0	1	2	4	5	7	8	10	11	13	14	Chaotic Dragon Fly: Health
241	A	+	0	1	1	1	1	1	1	1	1	1	1	Chaotic Dragon Fly: Attack R1
241	D	+	0	1	1	1	1	1	1	1	1	1	1	Chaotic Dragon Fly: Defense R1
241	S	+	0	0	0	0	1	2	3	3	4	4	5	Chaotic Dragon Fly: Speed R4/R5/R6/R8/R10
241	f	A	2	2	2	2	2	2	2	1	1	1	1	Chaotic Dragon Fly: Attack All Adjacent R7
241	k	#45	100	100	100	100	100	100	100	100	100	100	100	Chaotic Dragon Fly: Weakness 5%/Rank
241	c	#47	0	5	10	15	20	25	30	35	40	45	50	Chaotic Dragon Fly: Disrupting Ray 5%/Rank
242	S	+	0	0	0	0	1	1	1	1	1	1	2	Lava Basilisk: Speed R4/R10
242	a	#70	0	3	6	9	12	15	18	21	24	27	30	Lava Basilisk: Petrification +3%/Rank
242	w	F	0	0	0	0	0	0	0	0	1	1	1	Lava Basilisk: Immune to Hostile Fire Spells R3
242	W	+	0	20	25	30	35	40	45	50	55	60	65	Lava Basilisk: Magic Resist 20% R1+5%/Rank
243	D	+	0	1	1	1	1	2	2	2	2	3	3	Acid Wyvern: Defense R1/R5/R9
243	S	+	0	0	1	1	2	3	4	4	5	5	6	Acid Wyvern: Speed R2/R4/R5/R6/R8/R10
243	f	R	2	2	2	2	2	2	2	2	1	1	1	Acid Wyvern: No Retaliation R8
243	r	#100	0	9	18	27	36	45	54	63	72	81	90	Acid Wyvern: Regeneration 9HP/Rank
244	S	+	0	0	0	0	1	1	1	1	1	1	2	Deadly Gorgon: Speed R4/R10
244	E	=	10	20	30	40	50	60	70	80	90	95	100	Deadly Gorgon: Death Stare +3%/Rank
244	R	+	0	0	0	0	0	1	1	1	1	1	2	Deadly Gorgon: Extra Retaliations R5/R10
245	D	+	0	1	1	2	2	3	3	4	4	4	4	Terrible Hydra: Defense R1/R3/R5/R7
245	S	+	0	0	1	1	2	2	4	4	5	5	6	Terrible Hydra: Speed R2/R4/R6/R8/R10
245	d	+	0	4	8	12	16	20	24	28	32	36	40	Terrible Hydra: Defending Bonus +4/Rank
245	L	#49	0	5	10	15	20	25	30	35	40	45	50	Terrible Hydra: Deflect 50% Damage 5%/Rank
245	R	+	0	0	0	0	0	1	1	2	2	3	4	Terrible Hydra: Extra Retals R5/R7/R9/R10
245	s	#29	0	0	0	1	1	2	2	3	3	3	3	Terrible Hydra: Fire Shield R3/R5/R7
245	w	F	0	0	1	1	1	1	1	1	1	1	1	Terrible Hydra: Immune to Hostile Fire Spells R2
245	w	1	0	0	0	1	1	1	1	1	1	1	1	Terrible Hydra: Immune to Hostile L1 Spells R3
245	f	D	2	2	2	2	2	2	2	1	1	1	1	Terrible Hydra: Double Attack R7
246	S	+	0	0	0	0	1	1	1	1	1	1	2	Fairy: Speed R4/R10
246	c	#47	0	20	25	30	35	40	45	50	55	60	65	Fairy: Disrupting Ray
246	W	+	0	2	4	6	8	10	12	14	16	18	20	Fairy: Resistance 2%/Rank
247	S	+	0	0	0	0	1	1	1	1	1	1	2	Hurracane Elemental: Speed R4/R10
247	f	F	2	2	2	1	1	1	1	1	1	1	1	Hurracane Elemental: Fly R3
247	w	L	0	0	0	0	0	1	1	1	1	1	1	Hurracane Elemental: Immune to Lightning R5
247	s	#28	0	1	1	1	2	2	2	2	5	5	5	Hurracane Elemental: Air Shield, Mass at R8"
247	s	#30	0	1	1	1	1	2	2	2	2	3	5	Hurracane Elemental: Protection from Air, Mass at R10"
247	g	%	0	2	4	6	8	10	12	14	16	18	20	Hurracane Elemental: Reduce Spell Damage 2%/Rank
248	S	+	0	0	0	1	1	1	1	1	1	1	1	Life Elemental: Speed R4
248	w	O	0	0	0	0	0	1	1	1	1	1	1	Life Elemental: Immune Fire Dmg (not Magic Arrow) R5
248	s	#41	0	0	1	1	1	2	2	2	5	5	5	Life Elemental: Bless, Mass at R8"
248	S	+	0	0	0	1	1	1	1	1	1	1	2	Life Elemental: Speed R4/R10
248	p	#16	0	1	2	3	4	5	6	7	8	9	10	Life Elemental: 1% Ice Bolt/Rank
248	s	#31	0	0	0	1	1	1	2	2	2	3	5	Life Elemental: Protection from Fire, Mass at R10"
249	S	+	0	0	0	1	1	1	1	1	1	1	2	Flux Elemental: Speed R4/R10
249	f	F	2	2	2	1	1	1	1	1	1	1	1	Flux Elemental: Fly R3
249	w	C	0	0	0	0	0	1	1	1	1	1	1	Flux Elemental: Immune to Cold Spells R5
249	w	W	0	0	0	0	0	0	0	0	1	1	1	Flux Elemental: Immune to Hostile Water Spells R6
249	w	0	0	0	0	0	0	0	0	0	0	0	1	Flux Elemental: No Immune Friendly Fire Spells R9
249	s	#32	0	1	1	1	2	2	2	3	3	5	5	Flux Elemental: Prot. from Water, Mass at R9
250	S	+	0	0	0	0	1	1	1	1	1	1	2	Mineral Elemental: Speed R4/R10
250	s	#33	0	0	1	1	1	2	2	5	5	5	5	Mineral Elemental: Protection from Earth, Mass at R7"
250	w	M	0	0	0	0	0	1	1	1	1	1	1	Mineral Elemental: Immune to Meteor Shower at R5
250	w	S	0	0	0	0	0	0	1	1	1	1	1	Mineral Elemental: Immune to Slow at R6
250	w	I	0	0	0	0	0	0	0	0	1	1	1	Mineral Elemental: Immunity to Implosion at R8
250	W	+	0	2	4	6	8	10	11	12	13	14	15	Mineral Elemental: Magic Resist 2%/Rnk 1-5, 1%/Rnk 6-10"
250	u	#113	0	10	20	30	40	50	60	70	80	90	100	Mineral Elemental: Summon Earth Elementals 10%/Rank
250	g	%	0	3	6	9	12	15	18	21	24	27	30	Mineral Elemental: Reduce Spell Damage 3%/Rank
251	S	+	0	0	0	0	1	1	1	1	1	1	2	Void Elemental: Speed R4/R10
251	a	#60	0	2	4	6	8	10	12	14	16	18	20	Void Elemental: Hypnotize 2%/Rank
251	W	+	0	2	4	6	8	10	12	14	16	18	20	Void Elemental: Magic Resistance 2%/Rank
251	R	+	0	0	0	0	0	1	1	1	1	2	2	Void Elemental: Extra Retaliations R5/R9
251	w	0	0	0	0	0	0	0	0	0	0	1	1	Void Elemental: No Immune Beneficial Spells at L9
251	C	+	0	1	1	1	2	2	2	3	3	3	4	Void Elemental: Mana Reduction R1/R4/R7/R10
252	S	+	0	0	0	0	1	1	2	2	2	2	3	Divine Phoenix: Speed R4/R6/R10
252	s	#49	0	1	1	2	2	2	3	3	3	6	6	Divine Phoenix: Mirth: +1 approx. every 3 Ranks
252	g	%	0	2	4	6	8	10	12	14	16	18	20	Divine Phoenix: Reduce Damage 2%/Rank
252	R	+	0	0	0	0	0	1	1	1	1	1	2	Divine Phoenix: Extra Retaliation R5/R10
252	P	+	0	0	0	1	1	2	2	2	3	3	4	Divine Phoenix: Extra Rebirths R3/R7/R10
252	w	H	0	0	0	0	0	0	0	0	1	1	1	Divine Phoenix: Immune to Hypnotize R8
252	f	r	0	0	0	0	0	0	0	0	1	1	1	Divine Phoenix: Phoenix Rebirth R3
253	H	%	0	10	20	30	40	50	60	70	80	90	100	5% Health Bonus per Rank
253	A	+	0	1	2	2	2	4	7	7	9	10	11	Dark Tiamat: Attack R1/R2/R5/R6/R8/R9/R10
253	D	+	0	1	1	3	3	5	5	5	6	6	8	Dark Tiamat: Defense R1/R3/R5/R8/R10
253	M	+	0	0	2	2	4	4	4	6	7	9	9	Dark Tiamat: Max. Damage R2/R4/R7/R8/R9
253	m	+	0	1	2	4	4	4	4	6	6	7	7	Dark Tiamat: Min. Damage R1/R2/R3/R7/R9
253	S	+	0	0	0	0	1	1	1	1	1	1	2	Dark Tiamat: Speed R4/R10
253	f	D	2	2	2	2	2	2	2	1	1	1	1	Dark Tiamat: Strike Twice R7
253	E	=	0	5	10	12	14	16	18	20	24	28	30	Dark Tiamat: Death Stare +2%/Rank
254	S	+	0	0	0	0	1	1	2	2	2	2	3	Necross Dragon: Speed R4/R6/R10
254	c	#71	0	5	10	15	20	25	30	35	40	45	50	Necross Dragon: Poison 5% / rank
254	k	#71	0	5	10	15	20	25	30	35	40	45	50	Necross Dragon: Poison 5% / rank
254	O	+	0	1	1	1	2	2	3	3	4	4	5	Necross Dragon: +1 Shot every other Rank
254	f	u	0	0	0	0	0	1	1	1	1	1	1	Necross Dragon: Aura of Resistance Rank 5
254	L	#49	0	5	10	15	20	25	30	35	40	45	50	Necross Dragon: Deflect 50% Damage 5%/Rank
255	S	+	0	0	0	0	1	1	1	1	1	1	1	Grandmaster Gremlin: Speed R4
255	h	#42	0	1	2	3	4	5	5	5	5	5	5	Grandmaster Gremlin: Hatred Dmg-Imp (50% R10)
255	h	#43	0	1	2	3	4	5	5	5	5	5	5	Grandmaster Gremlin: Hatred Dmg-Familiar (50% R10)
255	h	#213	0	1	2	3	4	5	5	5	5	5	5	Grandmaster Gremlin: Hatred Dmg-Hellish Plague (50% R10)
255	O	+	0	1	2	3	4	5	6	7	8	9	10	Grandmaster Gremlin: +1 Shot/Rank
255	J	#11	0	5	10	20	30	40	50	60	70	80	90	Grandmaster Gremlin: Landmine pre-attack 5%/Rank
256	A	+	0	1	2	2	2	3	3	3	4	4	4	Sharpshooter Elf: Attack R1/R2/R5/R8
256	D	+	0	1	1	3	3	3	4	4	5	5	6	Sharpshooter Elf: Defense R1/R3/R6/R8/R10
256	M	+	0	0	1	1	1	1	2	2	3	4	5	Sharpshooter Elf: Max. Damage R2/R6/R8/R9/R10
256	m	+	0	0	0	0	2	2	3	3	4	5	5	Sharpshooter Elf: Min. Damage R4/R6/R8/R9
256	S	+	0	0	0	0	1	1	1	1	1	1	2	Sharpshooter Elf: Speed R4/R10
256	w	m	0	0	0	0	0	0	0	1	1	1	1	Sharpshooter Elf: Immune to Hostile Mind Spells R7
256	s	#44	0	0	0	0	0	1	1	1	1	1	1	Sharpshooter Elf: Precision R5
256	i	=	0	0	0	0	0	0	0	0	0	1	1	Sharpshooter Elf: No Range Penalty R9
256	h	#88	0	1	2	3	4	5	5	5	5	5	5	Sharpshooter Elf: Hatred Dmg-Orc
256	h	#89	0	1	2	3	4	5	5	5	5	5	5	Sharpshooter Elf: Hatred Dmg-Orc Chieftain
257	S	+	0	0	0	0	1	1	1	1	1	1	2	Supreme Arch Mage: Speed R40/R10
257	C	+	0	0	0	0	0	1	1	2	2	3	4	Supreme Arch Mage: Mana Reduction R5/R7/R9/R10
257	a	#60	0	2	4	6	8	10	12	14	16	18	20	Supreme Arch Mage: Hypnotize 2%/Rank
257	W	+	0	2	4	6	8	10	12	14	16	18	20	Supreme Arch Mage: Magic Resistance 2%/Rank
257	i	=	0	0	0	0	0	0	0	0	0	1	1	Supreme Arch Mage: No Range Penalty R9
258	S	+	0	0	0	0	1	1	2	2	2	2	3	Primal Faerie Dragon: Speed R4/R6/R10
258	B	=	0	5	10	15	20	25	25	25	25	25	25	Primal Faerie Dragon: Block 5%/Rank to 25%
258	p	#65	0	5	10	15	20	25	30	35	40	45	50	Primal Faerie Dragon: Clone Target 5%/Rank
258	s	#36	0	1	1	1	2	2	2	3	3	4	4	Primal"Faerie Dragon: Magic Mirror, Mass at R9"
259	f	D	2	2	2	2	2	2	2	1	1	1	1	Spellweaver: Strike Twice R7
259	l	#35	0	5	10	15	20	25	0	0	0	0	0	Spellweaver: Summon Clones of Sorceress
259	l	#193	0	0	0	0	0	0	15	20	25	30	35	Spellweaver: Summon Clones of Enchanter
259	w	1	0	0	0	0	1	1	1	1	1	1	1	Spellweaver: Immune to Hostile L1 Spells R4
259	w	2	0	0	0	0	0	0	1	1	1	1	1	Spellweaver: Immune to Hostile L2 Spells R6
259	w	3	0	0	0	0	0	0	0	0	1	1	1	Spellweaver: Immune to Hostile L3 Spells R8
259	w	4	0	0	0	0	0	0	0	0	0	0	1	Spellweaver: Immune to Hostile L4 Spells R10
260	S	+	0	0	0	0	1	1	1	1	1	1	2	Assassin: Speed R4/R10
260	f	R	2	2	2	2	2	1	1	1	1	1	1	Assassin: No Retaliation R5
260	a	#74	0	0	0	0	0	5	5	10	10	15	20	Assassin: Paralyze bonus R5/R7/R9/R10
260	c	#71	0	5	10	15	20	25	30	35	40	45	50	Assassin: Poison 5%/Rank
261	J	#45	0	5	10	15	20	25	30	35	40	45	50	Specter: Advanced Weakness pre-attack 5%/Rank
261	W	+	0	6	12	18	24	30	36	42	48	54	60	Specter: 6% Magic Resistance/Rank
261	S	+	0	0	0	0	1	1	1	1	1	1	2	Specter: Speed R4/R10
261	p	#52	0	5	10	15	20	25	30	35	40	45	50	Specter: Mass Misfortune pre-attack 5%/Rank
261	c	#50	0	5	10	15	20	25	30	35	40	45	50	Specter: Sorrow post-attack 5%/Rank
262	P	+	0	0	0	1	1	1	1	2	2	2	3	Satyr: Additional Cast R3/R7/R10
262	s	#49	0	1	1	2	2	2	3	3	3	6	6	Satyr: Mirth: +1 approx. every 3 Ranks
262	S	+	0	0	0	0	1	1	1	1	1	1	2	Satyr: Speed R4/R10
263	f	R	2	2	2	2	2	1	1	1	1	1	1	Fangarm: No Retaliation R5
263	W	+	0	20	25	30	35	40	45	50	55	60	65	Fangarm: Magic Resist 20% R1+5%/Rank
263	S	+	0	0	0	0	1	1	1	1	1	1	2	Fangarm: Speed R4/R10
263	K	#60	100	100	100	100	100	100	100	100	100	100	100	Fangarm: Hypnotize on hit 3%/Rank
264	P	+	0	0	0	1	1	1	1	2	2	2	3	Leprechaum: Additional Cast R3/R7/R10
264	S	+	0	0	0	0	1	1	1	1	1	1	2	Leprechaum: Speed R4/R10
264	s	#51	0	1	1	2	2	2	3	3	3	6	6	Leprechaum: Fortune: +1 approx. every 3 Ranks
265	S	+	0	0	0	0	1	1	2	2	2	2	3	Topaz Crystal Dragon: Speed R4/R6/R10
265	f	P	2	2	2	2	2	2	2	2	1	1	1	Topaz Crystal Dragon: Immune to Mind Spells R8
265	f	f	0	0	0	0	0	1	1	1	1	1	1	Topaz Crystal Dragon: Fearless R5
265	W	+	0	3	6	9	12	15	18	21	24	27	30	Topaz Crystal Dragon: Resistance +3%/Rank
266	S	+	0	0	0	0	1	1	2	2	2	2	3	Amethyst Crystal Dragon: Speed R4/R6/R10
266	b	=	0	3	6	9	12	15	18	21	24	27	30	Amethyst Dragon: Reduce Defense 3%/Rank
266	f	P	2	2	2	2	2	2	2	2	1	1	1	Amethyst Dragon: Immune to Mind Spells R8
266	f	f	0	0	0	0	0	1	1	1	1	1	1	Amethyst Dragon: Fearless R5
266	W	+	0	3	6	9	12	15	18	21	24	27	30	Amethyst Dragon: Resistance +3%/Rank
267	S	+	0	0	0	0	1	1	2	2	2	2	3	Emerald Crystal Dragon: Speed R4/R6/R10
267	b	=	0	3	6	9	12	15	18	21	24	27	30	Emerald Crystal Dragon: Reduce Defense 3%/Rank
267	f	R	2	2	2	2	2	2	2	2	2	1	1	Emerald Crystal Dragon: No Retaliation R9
267	f	P	2	2	2	2	2	2	2	2	1	1	1	Emerald Crystal Dragon: Immune to Mind Spells R8
267	f	f	0	0	0	0	0	1	1	1	1	1	1	Emerald Crystal Dragon: Fearless R5
267	W	+	0	5	10	15	20	25	30	35	40	45	50	Emerald Crystal Dragon: Resistance +3%/Rank
267	r	#100	0	9	18	27	36	45	54	63	72	81	90	Emerald Crystal Dragon: Regeneration 9HP/Rank
268	S	+	0	0	0	0	1	1	2	2	2	2	3	Sapphire Crystal Dragon: Speed R4/R6/R10
268	b	=	0	3	6	9	12	15	18	21	24	27	30	Sapphire Crystal Dragon: Reduce Defense 3%/Rank
268	f	R	2	2	2	2	2	2	2	2	2	1	1	Sapphire Crystal Dragon: No Retaliation R9
268	f	P	2	2	2	2	2	2	2	2	1	1	1	Sapphire Crystal Dragon: Immune to Mind Spells R8
268	f	f	0	0	0	0	0	1	1	1	1	1	1	Sapphire Crystal Dragon: Fearless R5
268	W	+	0	5	10	15	20	25	30	35	40	45	50	Sapphire Crystal Dragon: Resistance +3%/Rank
268	r	#100	0	9	18	27	36	45	54	63	72	81	90	Sapphire Crystal Dragon: Regeneration 9HP/Rank
268	B	=	0	5	10	15	20	25	25	25	25	25	25	Sapphire Crystal Dragon: Block 5%/Rank to 25%
269	s	#41	0	0	0	0	1	1	2	2	3	3	3	Templar: Enchanted with Bless R4/6/8/10
269	f	f	0	0	0	0	0	1	1	1	1	1	1	Templar: Fearless R5
269	h	#273	0	2	4	6	8	10	12	14	16	18	20	Templar: Hatred Dmg-Werewolf 20%/Rank
269	h	#194	0	2	4	6	8	10	12	14	16	18	20	Templar: Hatred Dmg-Dire Werewolf 20%/Rank
269	H	%	0	6	12	18	24	30	36	42	48	54	60	Templar: Health 6%/Rank (instead of 5%)
269	A	+	0	0	1	1	1	2	2	3	3	3	3	Templar: Attack R2/R5/R7
269	D	+	0	1	1	1	1	1	3	3	3	4	4	Templar: Defense R1/R6/R9
269	M	+	0	0	0	1	1	1	1	2	3	3	3	Templar: Max. Damage R3/R7/R8
269	m	+	0	0	0	0	1	1	1	2	2	3	3	Templar: Min. Damage R4/R7/R9
269	S	+	0	0	0	0	1	1	1	1	1	1	2	Templar: Speed R4/R10
270	A	+	0	2	3	3	4	6	6	7	7	7	9	Dryad: Attack R1/R2/R4/R5/R7/R10
270	D	+	0	1	1	2	3	4	5	6	6	8	8	Dryad: Defense R1/R3/R4/R5/R6/R7/R9
270	M	+	0	0	2	2	2	2	3	4	6	6	6	Dryad: Max. Damage R2/R6/R7/R8
270	m	+	0	0	0	2	2	2	4	4	5	5	5	Dryad: Min. Damage R3/R6/R8
270	S	+	0	0	0	0	0	1	1	1	1	1	2	Dryad: Speed R5/R10
270	b	=	0	4	8	12	16	20	24	28	32	36	40	Dryad Reduce Enemy Defence 4%/Rank
270	w	E	0	0	0	0	0	0	0	0	0	0	1	Dryad: Immune to Hostile Earth Spells R10
270	W	+	0	4	8	12	16	20	24	28	32	36	40	Dryad: Magic Resistance +4%/Rank
270	h	#276	0	2	4	6	8	10	12	14	16	18	20	Dryad: Hatred Dmg-Troll Hag 20%/Rank
270	h	#284	0	2	4	6	8	10	12	14	16	18	20	Dryad Hatred Dmg-Troll Witch 20%/Rank
271	S	+	0	0	0	0	1	1	1	1	1	1	1	Drake Golem: Speed R4
271	f	R	2	2	2	2	2	1	1	1	1	1	1	Drake Golem: No Retaliation R5
271	g	%	40	45	50	55	60	65	70	75	80	85	95	Drake Golem: Reduced Spell Damage +5%/Rank
271	L	#49	0	5	10	15	20	25	30	35	40	45	50	Drake Golem: Deflect 50% Damage 5%/Rank
271	R	+	0	0	0	0	0	1	1	2	2	3	4	Drake Golem: Extra Retals R5/R7/R9/R10
272	s	#31	0	0	0	0	0	1	1	1	1	1	1	Succubus: Protection from Fire R5 (30% Resistance)
272	i	=	0	0	0	0	0	0	0	0	1	1	1	Succubus: No Range Penalty R8
272	p	#21	0	5	10	15	20	25	30	35	40	45	50	Succubus: Fireball pre-attack 5%/Rank
272	S	+	0	0	0	0	1	1	1	1	1	1	1	Succubus: Speed R4
272	h	#277	0	0	0	2	3	4	5	6	7	8	9	Succubus: Hatred Dmg-Triton
272	h	#285	0	0	0	2	3	4	5	6	7	8	9	Succubus: Hatred Dmg-Abyssal Triton
273	S	+	0	0	0	0	1	1	1	1	1	1	2	Dire Werewolf: Speed R4/R10
273	r	#50	0	4	8	12	16	20	24	28	32	36	40	Dire Werewolf: 50% chance of Regenerating 4 HP/Rank
273	h	#269	0	2	4	6	8	10	12	14	16	18	20	Dire Werewolf: Hatred Dmg-Templar 20%/Rank
273	h	#278	0	2	4	6	8	10	12	14	16	18	20	Dire Werewolf: Hatred Dmg-Paladin 20%/Rank
273	L	#125	0	6	12	18	24	30	36	42	48	54	60	Dire Werewolf: 25% chance to Deflect 6% dmg./Rank
